project_id,note_id,date,author,note_type,content,photos_attached,weather,temp_high,temp_low
PRJ-2024-005,77da093d,2025-06-18,J. Martinez,Daily Report,Safety meeting held at start of shift - topic: hot work permits. All PPE verified. Completed piping pressure test - passed.,4,Cloudy,59,72
PRJ-2024-005,0493f70c,2025-06-19,K. Thompson,Daily Report,Received delivery of RTU - 155 units. All accounted for. Staged at floor 3 staging.,3,Hot,97,71
PRJ-2024-005,de5a1ebc,2025-06-23,R. Williams,Coordination Note,"Crew arrived 0600. Weather: Hot, 95°F - heat protocol. 8 workers on site. Focus today: equipment rigging. Waiting on RFI response to proceed.",5,Hot,74,46
PRJ-2024-005,ac860c63,2025-06-24,K. Thompson,Issue Log,Working in penthouse - 85% complete this zone. Remaining: insulation and startup.,1,Cloudy,88,75
PRJ-2024-005,3c701566,2025-06-25,M. Chen,Safety Log,"GC weekly meeting - discussed safety incident review, upcoming inspections, manpower. Schedule status: 3 days behind. RFIs pending: 10.",5,Clear,98,48
PRJ-2024-005,23cb0875,2025-06-27,J. Martinez,Safety Log,"Crew arrived 0600. Weather: Clear, 72°F. 6 workers on site. Focus today: controls wiring. Inspection passed.",4,Clear,92,55
PRJ-2024-005,f71bdea7,2025-06-30,R. Williams,Safety Log,Installed 47 diffusers on floor 6. Passed QC inspection. Inspections needed: rough-in Friday.,4,Cold,63,69
PRJ-2024-005,c55fc7bd,2025-07-01,J. Martinez,Daily Report,Equipment startup for FCU bank west. Successful - all parameters normal. Punch list items: sensor calibration.,4,Rain,99,51
PRJ-2024-005,79131d71,2025-07-03,K. Thompson,Issue Log,Working in mechanical room - 73% complete this zone. Remaining: insulation and startup.,5,Cold,89,63
PRJ-2024-005,7325f711,2025-07-08,K. Thompson,Daily Report,Met with fire protection foreman re: coordination. Resolved duct routing conflict. Action items: FP to adjust sprinkler head locations,2,Rain,89,45
PRJ-2024-005,3a971beb,2025-07-10,M. Chen,Safety Log,"Crew arrived 0700. Weather: Hot, 95°F - heat protocol. 14 workers on site. Focus today: startup AHU-2. Waiting on RFI response to proceed.",2,Cloudy,100,69
PRJ-2024-005,902e4cff,2025-07-11,J. Martinez,Safety Log,Met with drywall foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: Awaiting revised drawings,5,Hot,74,52
PRJ-2024-005,032802dd,2025-07-15,J. Martinez,Daily Report,Safety meeting held at start of shift - topic: lockout/tagout. All PPE verified. Completed piping pressure test - passed.,4,Hot,94,47
PRJ-2024-005,f7394bd0,2025-07-16,J. Martinez,Coordination Note,TAB contractor on site - balancing AHU-1 supply. Initial readings: all zones balanced. Adjustments: none required.,3,Rain,86,55
PRJ-2024-005,b8a44daf,2025-07-18,M. Chen,Daily Report,Design discrepancy encountered: sprinkler head conflicts with diffuser at B-7. Resolution: Awaiting engineer response. Impact: schedule neutral.,2,Cold,64,35
PRJ-2024-005,1e953b0d,2025-07-22,J. Martinez,Issue Log,Met with electrical foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: HVAC to relocate diffuser 6 inches east,2,Cloudy,82,60
PRJ-2024-005,6b56e9fd,2025-07-23,R. Williams,Daily Report,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: ahead 2 days. RFIs pending: 3.",2,Clear,71,72
PRJ-2024-005,d3050465,2025-07-24,J. Martinez,Daily Report,Safety meeting held at start of shift - topic: ladder safety. All PPE verified. Ran refrigerant lines to condensers.,4,Cloudy,69,54
PRJ-2024-005,fdcb7350,2025-07-25,J. Martinez,Safety Log,Design discrepancy encountered: field conditions don't match drawings. Resolution: RFI submitted. Impact: schedule neutral.,3,Cloudy,93,71
PRJ-2024-005,8e861e3b,2025-07-29,J. Martinez,Coordination Note,Safety meeting held at start of shift - topic: lockout/tagout. All PPE verified. Continued ductwork installation per plan.,1,Rain,88,67
PRJ-2024-005,4a109ac3,2025-07-30,R. Williams,Issue Log,"Crew arrived 0630. Weather: Partly cloudy, 65°F. 15 workers on site. Focus today: insulation west side. Coordination issues with electrical - resolved on site.",1,Clear,85,73
PRJ-2024-005,86fdfd36,2025-08-01,R. Williams,Coordination Note,Crew arrived 0700. Weather: Rain - indoor work only. 11 workers on site. Focus today: equipment rigging. Inspection passed.,0,Hot,99,73
PRJ-2024-005,00527476,2025-08-04,J. Martinez,Safety Log,Safety meeting held at start of shift - topic: ladder safety. All PPE verified. Continued ductwork installation per plan.,0,Clear,68,72
PRJ-2024-005,8f5ca08b,2025-08-05,J. Martinez,Safety Log,"Safety meeting held at start of shift - topic: PPE requirements. All PPE verified. Set 3 VAV boxes, awaiting controls.",2,Rain,66,69
PRJ-2024-005,bc1edc22,2025-08-07,M. Chen,Inspection Note,TAB contractor on site - balancing AHU-1 supply. Initial readings: static pressure high. Adjustments: none required.,4,Cloudy,87,50
PRJ-2024-005,e3ff08ac,2025-08-08,J. Martinez,Daily Report,Material issue encountered: sprinkler head conflicts with diffuser at B-7. Resolution: Awaiting engineer response. Impact: cost impact TBD.,1,Hot,71,63
PRJ-2024-005,c4fc0c27,2025-08-11,R. Williams,Issue Log,"Safety meeting held at start of shift - topic: fall protection. All PPE verified. Set 3 VAV boxes, awaiting controls.",4,Hot,79,38
PRJ-2024-005,d9f37a8b,2025-08-13,J. Martinez,Daily Report,Met with drywall foreman re: coordination. Resolved duct routing conflict. Action items: FP to adjust sprinkler head locations,3,Rain,98,45
PRJ-2024-005,44d48c42,2025-08-18,J. Martinez,Issue Log,Met with plumbing foreman re: coordination. Scheduled joint walkthrough Friday. Action items: FP to adjust sprinkler head locations,2,Cloudy,91,42
PRJ-2024-005,d18d70d3,2025-08-21,M. Chen,Inspection Note,"Crew arrived 0700. Weather: Partly cloudy, 65°F. 7 workers on site. Focus today: piping rough-in mechanical room. Inspection passed.",4,Cloudy,66,64
PRJ-2024-005,0d1808e8,2025-08-26,M. Chen,Coordination Note,"Crew arrived 0630. Weather: Hot, 95°F - heat protocol. 10 workers on site. Focus today: hanging VAV boxes wing B. Waiting on RFI response to proceed.",3,Rain,65,63
PRJ-2024-005,60e8d0c4,2025-08-27,M. Chen,Safety Log,"Crew arrived 0600. Weather: Partly cloudy, 65°F. 14 workers on site. Focus today: piping rough-in mechanical room. Inspection passed.",5,Clear,81,56
PRJ-2024-005,6111f464,2025-08-29,R. Williams,Issue Log,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: critical - recovery plan in place. RFIs pending: 14.",3,Cold,85,65
PRJ-2024-005,4f5d077b,2025-09-01,J. Martinez,Inspection Note,Equipment startup for AHU-2. Successful - all parameters normal. Punch list items: 3 minor items.,2,Rain,71,39
PRJ-2024-005,fc110fdd,2025-09-02,J. Martinez,Safety Log,"GC weekly meeting - discussed safety incident review, upcoming inspections, manpower. Schedule status: critical - recovery plan in place. RFIs pending: 4.",3,Hot,69,59
PRJ-2024-005,efe39900,2025-09-03,R. Williams,Coordination Note,"Crew arrived 0630. Weather: Cold, 35°F. 16 workers on site. Focus today: controls wiring. Coordination issues with electrical - resolved on site.",3,Cloudy,70,53
PRJ-2024-005,3303e5d3,2025-09-05,R. Williams,Inspection Note,Working in Zone 3 - 80% complete this zone. Remaining: diffusers and connections.,2,Cold,87,47
PRJ-2024-005,4619a029,2025-09-08,J. Martinez,Inspection Note,Installed 33 VAV boxes on floor 1. Passed QC inspection. Inspections needed: rough-in Friday.,4,Clear,90,66
PRJ-2024-005,70e85035,2025-09-09,K. Thompson,Issue Log,Installed 55 VAV boxes on floor 5. Passed QC inspection. Inspections needed: rough-in Friday.,0,Rain,71,60
PRJ-2024-005,a71b5b8a,2025-09-10,R. Williams,Safety Log,Coordination conflict encountered: sprinkler head conflicts with diffuser at B-7. Resolution: Awaiting engineer response. Impact: 1 day delay.,1,Clear,93,35
PRJ-2024-005,e270f17c,2025-09-11,K. Thompson,Daily Report,TAB contractor on site - balancing exhaust system. Initial readings: all zones balanced. Adjustments: VFD reprogramming.,5,Cold,80,68
PRJ-2024-005,e196547a,2025-09-12,K. Thompson,Coordination Note,Equipment startup for FCU bank west. Minor vibration issue - balancing tomorrow. Punch list items: 3 minor items.,4,Rain,63,39
PRJ-2024-005,5b9f4cbd,2025-09-15,R. Williams,Inspection Note,Installed 86 VAV boxes on floor 6. Passed QC inspection. Inspections needed: rough-in Friday.,3,Rain,55,65
PRJ-2024-005,642f7c18,2025-09-18,J. Martinez,Issue Log,TAB contractor on site - balancing AHU-1 supply. Initial readings: CFM within 5% of design. Adjustments: none required.,3,Cloudy,84,63
PRJ-2024-005,dec5af02,2025-09-19,M. Chen,Coordination Note,"Crew arrived 0630. Weather: Cold, 35°F. 12 workers on site. Focus today: equipment rigging. Behind schedule due to material delay.",1,Hot,90,38
PRJ-2024-005,ea12820c,2025-09-23,M. Chen,Inspection Note,Met with electrical foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: HVAC to relocate diffuser 6 inches east,1,Rain,65,44
PRJ-2024-005,1801bfea,2025-09-25,J. Martinez,Issue Log,Safety meeting held at start of shift - topic: fall protection. All PPE verified. Continued ductwork installation per plan.,0,Rain,98,52
PRJ-2024-005,7a7f8fb8,2025-09-26,M. Chen,Daily Report,Safety meeting held at start of shift - topic: ladder safety. All PPE verified. Continued ductwork installation per plan.,0,Cloudy,56,54
PRJ-2024-005,695cbcf0,2025-09-29,K. Thompson,Safety Log,TAB contractor on site - balancing exhaust system. Initial readings: all zones balanced. Adjustments: none required.,5,Cold,78,70
PRJ-2024-005,3417fdf2,2025-09-30,J. Martinez,Coordination Note,"GC weekly meeting - discussed safety incident review, upcoming inspections, manpower. Schedule status: critical - recovery plan in place. RFIs pending: 2.",0,Cold,93,48
PRJ-2024-005,0f757f95,2025-10-01,J. Martinez,Daily Report,Equipment startup for RTU-1. Delayed - controls not ready. Punch list items: 3 minor items.,5,Rain,92,71
PRJ-2024-005,a547a6c7,2025-10-03,R. Williams,Inspection Note,"GC weekly meeting - discussed change orders, RFI backlog, coordination. Schedule status: critical - recovery plan in place. RFIs pending: 11.",0,Rain,68,50
PRJ-2024-005,1e1f630c,2025-10-08,R. Williams,Coordination Note,Material issue encountered: sprinkler head conflicts with diffuser at B-7. Resolution: Resolved on site with GC. Impact: 1 day delay.,3,Cold,87,48
PRJ-2024-005,a9f2df14,2025-10-09,M. Chen,Coordination Note,Equipment startup for RTU-1. Delayed - controls not ready. Punch list items: 3 minor items.,1,Cloudy,55,56
PRJ-2024-005,e3d7f4d7,2025-10-13,K. Thompson,Coordination Note,Safety meeting held at start of shift - topic: hot work permits. All PPE verified. Completed piping pressure test - passed.,3,Rain,71,55
PRJ-2024-005,8e08412b,2025-10-14,J. Martinez,Daily Report,Met with plumbing foreman re: coordination. Scheduled joint walkthrough Friday. Action items: Awaiting revised drawings,2,Cloudy,87,57
PRJ-2024-005,ce583329,2025-10-15,J. Martinez,Daily Report,"Safety meeting held at start of shift - topic: fall protection. All PPE verified. Set 3 VAV boxes, awaiting controls.",4,Cloudy,65,44
PRJ-2024-005,618a60f4,2025-10-20,M. Chen,Daily Report,Received delivery of VAV boxes - 136 units. Matched PO. Staged at loading dock.,5,Cold,78,43
PRJ-2024-005,07470264,2025-10-21,K. Thompson,Issue Log,Access issue encountered: wrong size fittings delivered. Resolution: Resolved on site with GC. Impact: schedule neutral.,2,Clear,81,62
PRJ-2024-005,a9840f2b,2025-10-28,K. Thompson,Coordination Note,"GC weekly meeting - discussed safety incident review, upcoming inspections, manpower. Schedule status: critical - recovery plan in place. RFIs pending: 6.",0,Hot,86,49
PRJ-2024-005,d06950ee,2025-10-29,R. Williams,Daily Report,Access issue encountered: sprinkler head conflicts with diffuser at B-7. Resolution: RFI submitted. Impact: none.,4,Cold,100,48
PRJ-2024-005,e28666c0,2025-10-30,J. Martinez,Safety Log,Installed 25 pipe hangers on floor 8. Passed QC inspection. Inspections needed: none.,5,Rain,78,68
PRJ-2024-005,e72cf31b,2025-11-03,R. Williams,Issue Log,Received delivery of insulation - 178 units. Matched PO. Staged at laydown area A.,4,Hot,87,74
PRJ-2024-005,6be98cbd,2025-11-04,J. Martinez,Daily Report,Working in floors 4-6 - 81% complete this zone. Remaining: final connections.,2,Cold,67,73
PRJ-2024-005,77088739,2025-11-05,R. Williams,Safety Log,Received delivery of sheet metal - 176 units. Short 2 boxes - claim filed. Staged at laydown area A.,0,Clear,86,73
PRJ-2024-005,c0ac8b07,2025-11-06,M. Chen,Issue Log,Received delivery of RTU - 58 units. All accounted for. Staged at mechanical room.,4,Cold,67,62
PRJ-2024-005,2b880ef7,2025-11-07,R. Williams,Inspection Note,Received delivery of VAV boxes - 22 units. All accounted for. Staged at loading dock.,2,Cold,70,40
PRJ-2024-005,0ead3b1d,2025-11-10,R. Williams,Daily Report,Working in basement - 50% complete this zone. Remaining: final connections.,5,Rain,66,64
PRJ-2024-005,c977f4da,2025-11-11,K. Thompson,Daily Report,Received delivery of insulation - 53 units. All accounted for. Staged at loading dock.,2,Cold,94,74
PRJ-2024-005,e157c82e,2025-11-12,K. Thompson,Daily Report,Met with drywall foreman re: coordination. Scheduled joint walkthrough Friday. Action items: FP to adjust sprinkler head locations,1,Hot,75,43
PRJ-2024-005,72e6d096,2025-11-13,M. Chen,Safety Log,Received delivery of copper piping - 125 units. Short 2 boxes - claim filed. Staged at loading dock.,5,Hot,90,74
PRJ-2024-005,c1beeddd,2025-11-14,K. Thompson,Coordination Note,Safety meeting held at start of shift - topic: fall protection. All PPE verified. Ran refrigerant lines to condensers.,3,Hot,83,70
PRJ-2024-005,92efe35f,2025-11-17,M. Chen,Daily Report,TAB contractor on site - balancing FCU loop. Initial readings: static pressure high. Adjustments: VFD reprogramming.,0,Hot,75,37
PRJ-2024-005,3cc08b4f,2025-11-18,J. Martinez,Coordination Note,Working in Zone 3 - 90% complete this zone. Remaining: insulation and startup.,0,Clear,82,74
PRJ-2024-005,5a51ab0a,2025-11-19,J. Martinez,Issue Log,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: ahead 2 days. RFIs pending: 5.",0,Rain,99,65
PRJ-2024-005,fdf62210,2025-11-21,K. Thompson,Inspection Note,TAB contractor on site - balancing VAV system floor 2. Initial readings: CFM within 5% of design. Adjustments: sheave change AHU.,1,Clear,68,45
PRJ-2024-005,9c091c70,2025-11-24,R. Williams,Issue Log,Working in Zone 3 - 72% complete this zone. Remaining: diffusers and connections.,5,Cloudy,84,64
PRJ-2024-005,d4abce6a,2025-11-25,R. Williams,Daily Report,Installed 189 diffusers on floor 4. Rework required grid C-4. Inspections needed: pressure test Monday.,0,Hot,85,56
PRJ-2024-005,b3a8ed25,2025-11-26,J. Martinez,Safety Log,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: on track. RFIs pending: 5.",2,Rain,59,74
PRJ-2024-005,4fff61b7,2025-11-28,M. Chen,Daily Report,Equipment startup for RTU-1. Delayed - controls not ready. Punch list items: 3 minor items.,1,Cloudy,92,35
PRJ-2024-005,3c510ccd,2025-12-02,R. Williams,Inspection Note,Access issue encountered: sprinkler head conflicts with diffuser at B-7. Resolution: Workaround implemented. Impact: schedule neutral.,4,Rain,92,64
PRJ-2024-003,SCOPE-001,2024-06-15,J. Martinez,Daily Report,"Had to rerun 80 feet of ductwork in gym - fire protection conflict. Sprinkler heads weren't on the coordination drawings. Rerouted duct 18 inches lower. Crew: 4 sheet metal workers, 16 labor hours total. No CO submitted yet - waiting to bundle with other FP coordination issues.",2,Clear,75,58
PRJ-2024-003,SCOPE-002,2024-06-17,K. Thompson,Coordination Note,"GC walked through north wing classrooms. Architect wants to relocate 4 VAV boxes to accommodate new furniture layout (owner change). Quick verbal approval from GC super - told us to handle it and he'd get paperwork later. Crew knocked it out: 2 guys, 8 hours each = 16 hours. Will document for CO when owner finalizes other changes.",1,Partly Cloudy,72,55
PRJ-2024-003,SCOPE-003,2024-07-01,J. Martinez,Issue Log,"Coordination issue in cafeteria - drywall crew already closed ceiling in Zone B before our duct install. Not per schedule. Had to remove ceiling grid, install ductwork, reinstall. GC aware. Extra 4 days for our crew (4 workers × 2 days OT = major cost). Productivity maybe 40% of normal. Haven't submitted CO - GC says it's on them but no direction yet.",3,Hot,88,63
PRJ-2024-003,SCOPE-004,2024-07-08,M. Chen,Daily Report,"Ductwork rework complete on north wing. Second time redoing this section - first rework was for FP conflict, now structural beam shown on drawings is 6 inches off actual location. Field verified with GC. Had to fabricate custom offset fittings. Added 3 days to schedule. Material cost maybe $2400 extra. Labor: 4 workers × 12 hours OT. Waiting on direction for CO submission.",4,Rain,71,56
