project_id,log_id,date,employee_id,role,sov_line_id,hours_st,hours_ot,hourly_rate,burden_multiplier,work_area,cost_code
PRJ-2024-004,0851428a,2024-09-10,EMP-9262,Controls Technician,PRJ-2024-004-SOV-01,8,0,68.0,1.4,Floor 1,1
PRJ-2024-004,55c1353b,2024-09-10,EMP-1623,Journeyman Sheet Metal,PRJ-2024-004-SOV-01,8,0,72.0,1.42,Floor 1,1
PRJ-2024-004,b8830b00,2024-09-10,EMP-4217,Insulator,PRJ-2024-004-SOV-01,8,2,58.0,1.4,Floor 1,1
PRJ-2024-004,bba05839,2024-09-10,EMP-3623,Apprentice 2nd Year,PRJ-2024-004-SOV-11,8,0,38.0,1.38,Floor 1,11
PRJ-2024-004,095a337f,2024-09-10,EMP-4019,Apprentice 4th Year,PRJ-2024-004-SOV-12,8,0,52.0,1.38,Floor 1,12
PRJ-2024-004,dee5a16a,2024-09-10,EMP-1031,Journeyman Pipefitter,PRJ-2024-004-SOV-01,8,0,74.5,1.42,Floor 1,1
PRJ-2024-004,4c1ad8bd,2024-09-10,EMP-7141,Apprentice 2nd Year,PRJ-2024-004-SOV-10,8,0,38.0,1.38,Floor 1,10
PRJ-2024-004,754c39b5,2024-09-10,EMP-4313,Journeyman Pipefitter,PRJ-2024-004-SOV-11,8,0,74.5,1.42,Floor 1,11
PRJ-2024-004,021999da,2024-09-10,EMP-2953,Apprentice 4th Year,PRJ-2024-004-SOV-10,8,0,52.0,1.38,Floor 1,10
PRJ-2024-004,1e1a9858,2024-09-10,EMP-7040,Apprentice 2nd Year,PRJ-2024-004-SOV-01,8,0,38.0,1.38,Floor 1,1
PRJ-2024-004,67f388f7,2024-09-10,EMP-3433,Journeyman Pipefitter,PRJ-2024-004-SOV-09,6,0,74.5,1.42,Floor 1,9
PRJ-2024-004,b1e17122,2024-09-10,EMP-6155,Apprentice 2nd Year,PRJ-2024-004-SOV-12,8,0,38.0,1.38,Floor 1,12
PRJ-2024-004,fb5ebd9b,2024-09-10,EMP-2489,Apprentice 2nd Year,PRJ-2024-004-SOV-10,8,0,38.0,1.38,Floor 1,10
PRJ-2024-004,0787e192,2024-09-10,EMP-8407,Apprentice 2nd Year,PRJ-2024-004-SOV-12,8,0,38.0,1.38,Floor 1,12
PRJ-2024-004,e9c02d3d,2024-09-11,EMP-8624,Controls Technician,PRJ-2024-004-SOV-11,8,0,68.0,1.4,Floor 1,11
PRJ-2024-004,cd4446f0,2024-09-11,EMP-8715,Helper/Laborer,PRJ-2024-004-SOV-09,8,0,32.0,1.35,Floor 1,9
PRJ-2024-004,c4f4cdae,2024-09-11,EMP-3510,Insulator,PRJ-2024-004-SOV-12,8,0,58.0,1.4,Floor 1,12
PRJ-2024-004,c263c0d7,2024-09-11,EMP-8068,Journeyman Pipefitter,PRJ-2024-004-SOV-12,8,0,74.5,1.42,Floor 1,12
PRJ-2024-004,fcac4e08,2024-09-11,EMP-9824,Apprentice 4th Year,PRJ-2024-004-SOV-12,8,0,52.0,1.38,Floor 1,12
PRJ-2024-004,1d6397da,2024-09-11,EMP-9271,Apprentice 2nd Year,PRJ-2024-004-SOV-10,8,0,38.0,1.38,Floor 1,10
PRJ-2024-004,d759caf0,2024-09-11,EMP-9441,Journeyman Sheet Metal,PRJ-2024-004-SOV-11,8,2,72.0,1.42,Floor 1,11
PRJ-2024-004,98185fd3,2024-09-11,EMP-3896,Foreman,PRJ-2024-004-SOV-10,8,0,85.5,1.42,Floor 1,10
PRJ-2024-004,72018234,2024-09-11,EMP-4721,Journeyman Sheet Metal,PRJ-2024-004-SOV-12,8,2,72.0,1.42,Floor 1,12
PRJ-2024-004,3314cf9d,2024-09-11,EMP-1561,Apprentice 2nd Year,PRJ-2024-004-SOV-12,10,0,38.0,1.38,Floor 1,12
PRJ-2024-004,4e2cc3a6,2024-09-11,EMP-8266,Apprentice 2nd Year,PRJ-2024-004-SOV-11,8,0,38.0,1.38,Floor 1,11
PRJ-2024-004,adf5712d,2024-09-11,EMP-9325,Journeyman Pipefitter,PRJ-2024-004-SOV-12,8,0,74.5,1.42,Floor 1,12
PRJ-2024-004,54538a2a,2024-09-11,EMP-4633,Apprentice 2nd Year,PRJ-2024-004-SOV-09,8,2,38.0,1.38,Floor 1,9
PRJ-2024-004,947229d4,2024-09-11,EMP-2692,Journeyman Sheet Metal,PRJ-2024-004-SOV-09,8,0,72.0,1.42,Floor 1,9
PRJ-2024-004,6f0ac70b,2024-09-11,EMP-6775,Journeyman Pipefitter,PRJ-2024-004-SOV-12,8,4,74.5,1.42,Floor 1,12
PRJ-2024-004,bea6dc97,2024-09-11,EMP-9271,Journeyman Sheet Metal,PRJ-2024-004-SOV-09,8,0,72.0,1.42,Floor 1,9
PRJ-2024-004,7d8bdea6,2024-09-12,EMP-8464,Journeyman Pipefitter,PRJ-2024-004-SOV-12,6,0,74.5,1.42,Floor 1,12
PRJ-2024-004,ad13fa15,2024-09-12,EMP-9405,Apprentice 4th Year,PRJ-2024-004-SOV-12,8,0,52.0,1.38,Floor 1,12
PRJ-2024-004,c22f81a8,2024-09-12,EMP-1134,Insulator,PRJ-2024-004-SOV-09,8,0,58.0,1.4,Floor 1,9
PRJ-2024-004,f72bb61d,2024-09-12,EMP-2784,Helper/Laborer,PRJ-2024-004-SOV-09,8,4,32.0,1.35,Floor 1,9
PRJ-2024-004,1ecef732,2024-09-12,EMP-2195,Foreman,PRJ-2024-004-SOV-10,8,2,85.5,1.42,Floor 1,10
PRJ-2024-004,c186bd08,2024-09-12,EMP-2993,Controls Technician,PRJ-2024-004-SOV-11,8,0,68.0,1.4,Floor 1,11
PRJ-2024-004,b455d309,2024-09-12,EMP-2696,Journeyman Sheet Metal,PRJ-2024-004-SOV-11,8,0,72.0,1.42,Floor 1,11
PRJ-2024-004,44ff5164,2024-09-12,EMP-7992,Apprentice 2nd Year,PRJ-2024-004-SOV-12,8,0,38.0,1.38,Floor 1,12
PRJ-2024-004,dbad9fa8,2024-09-13,EMP-8073,Controls Technician,PRJ-2024-004-SOV-10,6,0,68.0,1.4,Floor 1,10
PRJ-2024-004,5ce589cd,2024-09-13,EMP-7343,Insulator,PRJ-2024-004-SOV-11,8,0,58.0,1.4,Floor 1,11
PRJ-2024-004,4a740f28,2024-09-13,EMP-7290,Helper/Laborer,PRJ-2024-004-SOV-12,8,0,32.0,1.35,Floor 1,12
PRJ-2024-004,a40fca45,2024-09-13,EMP-9700,Journeyman Pipefitter,PRJ-2024-004-SOV-09,8,0,74.5,1.42,Floor 1,9
PRJ-2024-004,2c4a08df,2024-09-13,EMP-1342,Apprentice 2nd Year,PRJ-2024-004-SOV-10,8,0,38.0,1.38,Floor 1,10
PRJ-2024-004,a3ae387f,2024-09-13,EMP-1104,Journeyman Sheet Metal,PRJ-2024-004-SOV-01,8,0,72.0,1.42,Floor 1,1
PRJ-2024-004,b4e4c2f6,2024-09-13,EMP-8888,Foreman,PRJ-2024-004-SOV-11,8,0,85.5,1.42,Floor 1,11
PRJ-2024-004,873405a7,2024-09-13,EMP-2501,Apprentice 4th Year,PRJ-2024-004-SOV-01,8,0,52.0,1.38,Floor 1,1
PRJ-2024-004,ec2be311,2024-09-13,EMP-4522,Apprentice 4th Year,PRJ-2024-004-SOV-01,8,0,52.0,1.38,Floor 1,1
PRJ-2024-004,d870969d,2024-09-16,EMP-5312,Apprentice 2nd Year,PRJ-2024-004-SOV-09,8,4,38.0,1.38,Floor 1,9
PRJ-2024-004,ff9af1f3,2024-09-16,EMP-2388,Insulator,PRJ-2024-004-SOV-10,8,0,58.0,1.4,Floor 1,10
PRJ-2024-004,befaeedf,2024-09-16,EMP-6260,Apprentice 4th Year,PRJ-2024-004-SOV-11,8,0,52.0,1.38,Floor 1,11
PRJ-2024-004,f1aa6974,2024-09-16,EMP-6750,Controls Technician,PRJ-2024-004-SOV-01,8,0,68.0,1.4,Floor 1,1
PRJ-2024-004,0fafb856,2024-09-16,EMP-9071,Journeyman Pipefitter,PRJ-2024-004-SOV-01,8,0,74.5,1.42,Floor 1,1
PRJ-2024-004,1205afe4,2024-09-16,EMP-4098,Journeyman Sheet Metal,PRJ-2024-004-SOV-10,8,0,72.0,1.42,Floor 1,10
PRJ-2024-004,22a4f9f0,2024-09-16,EMP-4584,Foreman,PRJ-2024-004-SOV-11,4,0,85.5,1.42,Floor 1,11
PRJ-2024-004,444efb05,2024-09-16,EMP-1397,Helper/Laborer,PRJ-2024-004-SOV-12,8,2,32.0,1.35,Floor 1,12
PRJ-2024-004,6fa63402,2024-09-16,EMP-9757,Apprentice 4th Year,PRJ-2024-004-SOV-11,8,0,52.0,1.38,Floor 1,11
PRJ-2024-004,06724397,2024-09-16,EMP-1556,Journeyman Pipefitter,PRJ-2024-004-SOV-01,4,0,74.5,1.42,Floor 1,1
PRJ-2024-004,432a4bb4,2024-09-16,EMP-6784,Apprentice 2nd Year,PRJ-2024-004-SOV-12,8,4,38.0,1.38,Floor 1,12
PRJ-2024-004,fb10f876,2024-09-16,EMP-1937,Apprentice 4th Year,PRJ-2024-004-SOV-01,8,4,52.0,1.38,Floor 1,1
PRJ-2024-004,57f61a90,2024-09-16,EMP-4041,Journeyman Pipefitter,PRJ-2024-004-SOV-12,8,0,74.5,1.42,Floor 1,12
PRJ-2024-004,1c012ecb,2024-09-16,EMP-3163,Apprentice 2nd Year,PRJ-2024-004-SOV-11,8,0,38.0,1.38,Floor 1,11
PRJ-2024-004,c624b61b,2024-09-16,EMP-7009,Apprentice 2nd Year,PRJ-2024-004-SOV-10,8,0,38.0,1.38,Floor 1,10
PRJ-2024-004,e22f0045,2024-09-16,EMP-2317,Apprentice 4th Year,PRJ-2024-004-SOV-01,8,0,52.0,1.38,Floor 1,1
PRJ-2024-004,b51e6d95,2024-09-16,EMP-2923,Apprentice 2nd Year,PRJ-2024-004-SOV-11,8,0,38.0,1.38,Floor 1,11
PRJ-2024-004,200b3539,2024-09-17,EMP-8735,Journeyman Pipefitter,PRJ-2024-004-SOV-09,8,0,74.5,1.42,Floor 1,9
PRJ-2024-004,3cb95435,2024-09-17,EMP-3931,Apprentice 2nd Year,PRJ-2024-004-SOV-09,8,4,38.0,1.38,Floor 1,9
PRJ-2024-004,de8508be,2024-09-17,EMP-4496,Foreman,PRJ-2024-004-SOV-01,8,0,85.5,1.42,Floor 1,1
PRJ-2024-004,fb65acb4,2024-09-17,EMP-6423,Apprentice 4th Year,PRJ-2024-004-SOV-12,8,0,52.0,1.38,Floor 1,12
PRJ-2024-004,e4bb86e6,2024-09-17,EMP-6605,Controls Technician,PRJ-2024-004-SOV-01,4,0,68.0,1.4,Floor 1,1
PRJ-2024-004,261b3c9c,2024-09-17,EMP-1779,Journeyman Sheet Metal,PRJ-2024-004-SOV-10,8,4,72.0,1.42,Floor 1,10
PRJ-2024-004,f5563479,2024-09-17,EMP-2835,Insulator,PRJ-2024-004-SOV-11,8,0,58.0,1.4,Floor 1,11
PRJ-2024-004,54e48967,2024-09-17,EMP-3154,Helper/Laborer,PRJ-2024-004-SOV-11,8,0,32.0,1.35,Floor 1,11
PRJ-2024-004,05f37290,2024-09-17,EMP-7218,Journeyman Sheet Metal,PRJ-2024-004-SOV-11,8,0,72.0,1.42,Floor 1,11
PRJ-2024-004,62256028,2024-09-17,EMP-7338,Apprentice 2nd Year,PRJ-2024-004-SOV-11,8,0,38.0,1.38,Floor 1,11
PRJ-2024-004,a2062edb,2024-09-17,EMP-2017,Apprentice 4th Year,PRJ-2024-004-SOV-01,8,2,52.0,1.38,Floor 1,1
PRJ-2024-004,bcb4e90e,2024-09-17,EMP-1880,Journeyman Sheet Metal,PRJ-2024-004-SOV-11,8,0,72.0,1.42,Floor 1,11
PRJ-2024-004,fe75f31f,2024-09-17,EMP-7352,Apprentice 4th Year,PRJ-2024-004-SOV-11,8,0,52.0,1.38,Floor 1,11
PRJ-2024-004,494e2922,2024-09-17,EMP-9093,Journeyman Sheet Metal,PRJ-2024-004-SOV-10,10,0,72.0,1.42,Floor 1,10
PRJ-2024-004,1ffa252f,2024-09-17,EMP-8049,Journeyman Pipefitter,PRJ-2024-004-SOV-09,8,0,74.5,1.42,Floor 1,9
PRJ-2024-004,dfc9afb5,2024-09-18,EMP-5609,Apprentice 4th Year,PRJ-2024-004-SOV-11,8,0,52.0,1.38,Floor 1,11
PRJ-2024-004,5d59426b,2024-09-18,EMP-4839,Apprentice 2nd Year,PRJ-2024-004-SOV-10,8,0,38.0,1.38,Floor 1,10
PRJ-2024-004,288c6653,2024-09-18,EMP-5578,Journeyman Pipefitter,PRJ-2024-004-SOV-10,8,4,74.5,1.42,Floor 1,10
PRJ-2024-004,2f8ad6e4,2024-09-18,EMP-7180,Controls Technician,PRJ-2024-004-SOV-11,8,0,68.0,1.4,Floor 1,11
PRJ-2024-004,e9dc23ad,2024-09-18,EMP-7492,Helper/Laborer,PRJ-2024-004-SOV-11,8,0,32.0,1.35,Floor 1,11
PRJ-2024-004,185b3d0b,2024-09-18,EMP-2359,Foreman,PRJ-2024-004-SOV-11,8,0,85.5,1.42,Floor 1,11
PRJ-2024-004,4b1ea353,2024-09-18,EMP-8310,Journeyman Sheet Metal,PRJ-2024-004-SOV-01,8,0,72.0,1.42,Floor 1,1
PRJ-2024-004,0e45513d,2024-09-18,EMP-4381,Insulator,PRJ-2024-004-SOV-10,8,0,58.0,1.4,Floor 1,10
PRJ-2024-004,0336c053,2024-09-18,EMP-1987,Apprentice 2nd Year,PRJ-2024-004-SOV-09,8,0,38.0,1.38,Floor 1,9
PRJ-2024-004,8990e82e,2024-09-18,EMP-6101,Apprentice 2nd Year,PRJ-2024-004-SOV-09,8,0,38.0,1.38,Floor 1,9
PRJ-2024-004,f141b841,2024-09-18,EMP-8486,Journeyman Pipefitter,PRJ-2024-004-SOV-01,10,0,74.5,1.42,Floor 1,1
PRJ-2024-004,0366f982,2024-09-18,EMP-8851,Journeyman Sheet Metal,PRJ-2024-004-SOV-11,8,4,72.0,1.42,Floor 1,11
PRJ-2024-004,5a914be8,2024-09-18,EMP-4207,Journeyman Sheet Metal,PRJ-2024-004-SOV-10,8,0,72.0,1.42,Floor 1,10
PRJ-2024-004,a9003019,2024-09-18,EMP-5310,Journeyman Pipefitter,PRJ-2024-004-SOV-09,8,0,74.5,1.42,Floor 1,9
PRJ-2024-004,b1977652,2024-09-18,EMP-1801,Journeyman Sheet Metal,PRJ-2024-004-SOV-10,8,0,72.0,1.42,Floor 1,10
PRJ-2024-004,3de5d904,2024-09-18,EMP-2449,Apprentice 4th Year,PRJ-2024-004-SOV-10,8,2,52.0,1.38,Floor 1,10
PRJ-2024-004,2fd22ce6,2024-09-18,EMP-8699,Apprentice 4th Year,PRJ-2024-004-SOV-09,8,0,52.0,1.38,Floor 1,9
PRJ-2024-004,0a8e9293,2024-09-18,EMP-1565,Apprentice 2nd Year,PRJ-2024-004-SOV-10,8,0,38.0,1.38,Floor 1,10
PRJ-2024-004,2b16fee9,2024-09-19,EMP-1761,Insulator,PRJ-2024-004-SOV-09,8,0,58.0,1.4,Floor 1,9
PRJ-2024-004,386a4706,2024-09-19,EMP-1941,Apprentice 2nd Year,PRJ-2024-004-SOV-10,8,4,38.0,1.38,Floor 1,10
PRJ-2024-004,6f4fcc0c,2024-09-19,EMP-9886,Apprentice 4th Year,PRJ-2024-004-SOV-09,8,0,52.0,1.38,Floor 1,9
PRJ-2024-004,ebde86b9,2024-09-19,EMP-9736,Journeyman Sheet Metal,PRJ-2024-004-SOV-01,8,0,72.0,1.42,Floor 1,1
PRJ-2024-004,37b628e0,2024-09-19,EMP-6539,Journeyman Pipefitter,PRJ-2024-004-SOV-10,8,0,74.5,1.42,Floor 1,10
PRJ-2024-004,9b3c44db,2024-09-19,EMP-8606,Controls Technician,PRJ-2024-004-SOV-09,8,0,68.0,1.4,Floor 1,9
PRJ-2024-004,eb0f78c5,2024-09-19,EMP-6381,Foreman,PRJ-2024-004-SOV-11,8,0,85.5,1.42,Floor 1,11
PRJ-2024-004,dedd3d3f,2024-09-19,EMP-1693,Helper/Laborer,PRJ-2024-004-SOV-10,8,0,32.0,1.35,Floor 1,10
PRJ-2024-004,75bdd0cd,2024-09-20,EMP-8974,Controls Technician,PRJ-2024-004-SOV-11,10,0,68.0,1.4,Floor 1,11
PRJ-2024-004,54563bf0,2024-09-20,EMP-7181,Insulator,PRJ-2024-004-SOV-12,8,0,58.0,1.4,Floor 1,12
PRJ-2024-004,79849626,2024-09-20,EMP-5752,Journeyman Sheet Metal,PRJ-2024-004-SOV-11,8,0,72.0,1.42,Floor 1,11
PRJ-2024-004,1ba2c8e3,2024-09-20,EMP-8318,Apprentice 2nd Year,PRJ-2024-004-SOV-09,8,0,38.0,1.38,Floor 1,9
PRJ-2024-004,ae5419c5,2024-09-20,EMP-6901,Apprentice 4th Year,PRJ-2024-004-SOV-12,8,0,52.0,1.38,Floor 1,12
PRJ-2024-004,4b7d64ad,2024-09-20,EMP-3755,Foreman,PRJ-2024-004-SOV-09,8,0,85.5,1.42,Floor 1,9
PRJ-2024-004,6c06bac4,2024-09-20,EMP-7491,Helper/Laborer,PRJ-2024-004-SOV-01,8,0,32.0,1.35,Floor 1,1
PRJ-2024-004,668df5e5,2024-09-20,EMP-7158,Journeyman Pipefitter,PRJ-2024-004-SOV-12,8,4,74.5,1.42,Floor 1,12
PRJ-2024-004,8e6de676,2024-09-20,EMP-4606,Journeyman Pipefitter,PRJ-2024-004-SOV-11,8,0,74.5,1.42,Floor 1,11
PRJ-2024-004,5e4b89fc,2024-09-20,EMP-2675,Apprentice 2nd Year,PRJ-2024-004-SOV-10,8,4,38.0,1.38,Floor 1,10
PRJ-2024-004,b6fcb477,2024-09-20,EMP-1927,Apprentice 2nd Year,PRJ-2024-004-SOV-01,8,0,38.0,1.38,Floor 1,1
PRJ-2024-004,aa8e9ee5,2024-09-20,EMP-9086,Apprentice 4th Year,PRJ-2024-004-SOV-10,8,0,52.0,1.38,Floor 1,10
PRJ-2024-004,43c9a794,2024-09-20,EMP-4103,Apprentice 2nd Year,PRJ-2024-004-SOV-12,8,0,38.0,1.38,Floor 1,12
PRJ-2024-004,2978f849,2024-09-20,EMP-4024,Journeyman Pipefitter,PRJ-2024-004-SOV-01,8,0,74.5,1.42,Floor 1,1
PRJ-2024-004,1200ca26,2024-09-20,EMP-9441,Apprentice 4th Year,PRJ-2024-004-SOV-12,8,0,52.0,1.38,Floor 1,12
PRJ-2024-004,ff3db0bc,2024-09-20,EMP-2649,Journeyman Pipefitter,PRJ-2024-004-SOV-12,8,4,74.5,1.42,Floor 1,12
PRJ-2024-004,6442ff31,2024-09-23,EMP-6437,Foreman,PRJ-2024-004-SOV-09,8,0,85.5,1.42,Floor 1,9
PRJ-2024-004,4c94cb2f,2024-09-23,EMP-1831,Journeyman Pipefitter,PRJ-2024-004-SOV-09,8,4,74.5,1.42,Floor 1,9
PRJ-2024-004,1cfae983,2024-09-23,EMP-2735,Journeyman Sheet Metal,PRJ-2024-004-SOV-12,8,2,72.0,1.42,Floor 1,12
PRJ-2024-004,d27656a3,2024-09-23,EMP-3361,Apprentice 4th Year,PRJ-2024-004-SOV-09,8,0,52.0,1.38,Floor 1,9
PRJ-2024-004,3d8387c2,2024-09-23,EMP-2619,Apprentice 2nd Year,PRJ-2024-004-SOV-11,10,0,38.0,1.38,Floor 1,11
PRJ-2024-004,2405b9c7,2024-09-23,EMP-9354,Controls Technician,PRJ-2024-004-SOV-10,8,4,68.0,1.4,Floor 1,10
PRJ-2024-004,ebd4ac96,2024-09-23,EMP-6292,Helper/Laborer,PRJ-2024-004-SOV-12,8,0,32.0,1.35,Floor 1,12
PRJ-2024-004,908a92dc,2024-09-23,EMP-5777,Insulator,PRJ-2024-004-SOV-09,8,0,58.0,1.4,Floor 1,9
PRJ-2024-004,da746fe7,2024-09-23,EMP-5086,Apprentice 2nd Year,PRJ-2024-004-SOV-11,8,0,38.0,1.38,Floor 1,11
PRJ-2024-004,778818d5,2024-09-23,EMP-2298,Apprentice 4th Year,PRJ-2024-004-SOV-10,8,0,52.0,1.38,Floor 1,10
PRJ-2024-004,ecb9d7a2,2024-09-23,EMP-9979,Journeyman Pipefitter,PRJ-2024-004-SOV-11,8,0,74.5,1.42,Floor 1,11
PRJ-2024-004,f3799a2d,2024-09-23,EMP-5052,Journeyman Sheet Metal,PRJ-2024-004-SOV-10,8,0,72.0,1.42,Floor 1,10
PRJ-2024-004,cc5e8c8e,2024-09-23,EMP-2554,Apprentice 4th Year,PRJ-2024-004-SOV-10,8,0,52.0,1.38,Floor 1,10
PRJ-2024-004,8d686217,2024-09-24,EMP-1770,Helper/Laborer,PRJ-2024-004-SOV-10,8,0,32.0,1.35,Floor 1,10
PRJ-2024-004,75a8a081,2024-09-24,EMP-9986,Apprentice 4th Year,PRJ-2024-004-SOV-10,8,0,52.0,1.38,Floor 1,10
PRJ-2024-004,ea47aac6,2024-09-24,EMP-5328,Apprentice 2nd Year,PRJ-2024-004-SOV-12,8,0,38.0,1.38,Floor 1,12
PRJ-2024-004,fa301d58,2024-09-24,EMP-4020,Foreman,PRJ-2024-004-SOV-09,8,0,85.5,1.42,Floor 1,9
PRJ-2024-004,e026f053,2024-09-24,EMP-4590,Controls Technician,PRJ-2024-004-SOV-09,8,0,68.0,1.4,Floor 1,9
PRJ-2024-004,ce52dcf8,2024-09-24,EMP-2354,Journeyman Pipefitter,PRJ-2024-004-SOV-10,8,0,74.5,1.42,Floor 1,10
PRJ-2024-004,9fdaa57e,2024-09-24,EMP-7817,Insulator,PRJ-2024-004-SOV-10,8,0,58.0,1.4,Floor 1,10
PRJ-2024-004,be6cf1a3,2024-09-24,EMP-2067,Journeyman Sheet Metal,PRJ-2024-004-SOV-11,8,0,72.0,1.42,Floor 1,11
PRJ-2024-004,a2e52f5d,2024-09-24,EMP-6565,Journeyman Sheet Metal,PRJ-2024-004-SOV-11,8,0,72.0,1.42,Floor 1,11
PRJ-2024-004,2e465df9,2024-09-24,EMP-6005,Apprentice 2nd Year,PRJ-2024-004-SOV-10,8,0,38.0,1.38,Floor 1,10
PRJ-2024-004,41b25cd8,2024-09-24,EMP-9082,Apprentice 4th Year,PRJ-2024-004-SOV-01,8,2,52.0,1.38,Floor 1,1
PRJ-2024-004,2b0cb8a0,2024-09-24,EMP-3378,Journeyman Sheet Metal,PRJ-2024-004-SOV-10,8,0,72.0,1.42,Floor 1,10
PRJ-2024-004,f88ff86d,2024-09-24,EMP-4837,Journeyman Pipefitter,PRJ-2024-004-SOV-11,10,0,74.5,1.42,Floor 1,11
PRJ-2024-004,f6a1332e,2024-09-25,EMP-8290,Controls Technician,PRJ-2024-004-SOV-11,8,0,68.0,1.4,Floor 1,11
PRJ-2024-004,4bc369f9,2024-09-25,EMP-2745,Insulator,PRJ-2024-004-SOV-01,8,0,58.0,1.4,Floor 1,1
PRJ-2024-004,e3c1d1a0,2024-09-25,EMP-8170,Apprentice 2nd Year,PRJ-2024-004-SOV-01,8,2,38.0,1.38,Floor 1,1
PRJ-2024-004,7a7f3845,2024-09-25,EMP-7562,Helper/Laborer,PRJ-2024-004-SOV-01,8,4,32.0,1.35,Floor 1,1
PRJ-2024-004,2064b0b4,2024-09-25,EMP-7846,Apprentice 4th Year,PRJ-2024-004-SOV-12,8,0,52.0,1.38,Floor 1,12
PRJ-2024-004,fd568f65,2024-09-25,EMP-2080,Journeyman Sheet Metal,PRJ-2024-004-SOV-01,8,0,72.0,1.42,Floor 1,1
PRJ-2024-004,d0482925,2024-09-25,EMP-3802,Foreman,PRJ-2024-004-SOV-09,8,0,85.5,1.42,Floor 1,9
PRJ-2024-004,035b16f7,2024-09-25,EMP-5640,Journeyman Pipefitter,PRJ-2024-004-SOV-11,8,0,74.5,1.42,Floor 1,11
PRJ-2024-004,229d0d0c,2024-09-25,EMP-8481,Journeyman Pipefitter,PRJ-2024-004-SOV-11,8,0,74.5,1.42,Floor 1,11
PRJ-2024-004,9db29712,2024-09-25,EMP-2932,Journeyman Sheet Metal,PRJ-2024-004-SOV-10,8,0,72.0,1.42,Floor 1,10
PRJ-2024-004,161d5277,2024-09-25,EMP-6561,Journeyman Pipefitter,PRJ-2024-004-SOV-11,4,0,74.5,1.42,Floor 1,11
PRJ-2024-004,de92b21c,2024-09-25,EMP-9350,Journeyman Pipefitter,PRJ-2024-004-SOV-12,8,2,74.5,1.42,Floor 1,12
PRJ-2024-004,c9ee6200,2024-09-25,EMP-2764,Apprentice 2nd Year,PRJ-2024-004-SOV-11,8,0,38.0,1.38,Floor 1,11
PRJ-2024-004,172dd164,2024-09-25,EMP-2494,Apprentice 2nd Year,PRJ-2024-004-SOV-09,8,0,38.0,1.38,Floor 1,9
PRJ-2024-004,0208b0fd,2024-09-25,EMP-2561,Apprentice 4th Year,PRJ-2024-004-SOV-12,8,0,52.0,1.38,Floor 1,12
PRJ-2024-004,672a6bd2,2024-09-26,EMP-7729,Helper/Laborer,PRJ-2024-004-SOV-09,8,0,32.0,1.35,Floor 1,9
PRJ-2024-004,fc5eaea6,2024-09-26,EMP-6458,Foreman,PRJ-2024-004-SOV-01,8,0,85.5,1.42,Floor 1,1
PRJ-2024-004,07315860,2024-09-26,EMP-8597,Journeyman Pipefitter,PRJ-2024-004-SOV-11,8,4,74.5,1.42,Floor 1,11
PRJ-2024-004,9f33dcec,2024-09-26,EMP-7342,Insulator,PRJ-2024-004-SOV-01,8,0,58.0,1.4,Floor 1,1
PRJ-2024-004,090ac83e,2024-09-26,EMP-8317,Apprentice 2nd Year,PRJ-2024-004-SOV-01,4,0,38.0,1.38,Floor 1,1
PRJ-2024-004,e74660b6,2024-09-26,EMP-5419,Controls Technician,PRJ-2024-004-SOV-11,8,0,68.0,1.4,Floor 1,11
PRJ-2024-004,03ea8c79,2024-09-26,EMP-7644,Apprentice 4th Year,PRJ-2024-004-SOV-09,8,0,52.0,1.38,Floor 1,9
PRJ-2024-004,e083add8,2024-09-26,EMP-7126,Journeyman Sheet Metal,PRJ-2024-004-SOV-12,8,0,72.0,1.42,Floor 1,12
PRJ-2024-004,8f0e34ac,2024-09-26,EMP-4969,Journeyman Sheet Metal,PRJ-2024-004-SOV-09,8,0,72.0,1.42,Floor 1,9
PRJ-2024-004,119b75be,2024-09-26,EMP-3185,Journeyman Sheet Metal,PRJ-2024-004-SOV-10,8,0,72.0,1.42,Floor 1,10
PRJ-2024-004,edf0ac55,2024-09-26,EMP-3986,Journeyman Sheet Metal,PRJ-2024-004-SOV-01,8,0,72.0,1.42,Floor 1,1
PRJ-2024-004,4b475596,2024-09-26,EMP-2497,Journeyman Pipefitter,PRJ-2024-004-SOV-09,8,0,74.5,1.42,Floor 1,9
PRJ-2024-004,a47ab0fc,2024-09-26,EMP-3771,Journeyman Pipefitter,PRJ-2024-004-SOV-12,8,0,74.5,1.42,Floor 1,12
PRJ-2024-004,31b18eb0,2024-09-26,EMP-1257,Apprentice 4th Year,PRJ-2024-004-SOV-11,8,0,52.0,1.38,Floor 1,11
PRJ-2024-004,875e5f8c,2024-09-26,EMP-5743,Apprentice 4th Year,PRJ-2024-004-SOV-09,6,0,52.0,1.38,Floor 1,9
PRJ-2024-004,fb5f6be1,2024-09-27,EMP-4614,Insulator,PRJ-2024-004-SOV-10,8,0,58.0,1.4,Floor 1,10
PRJ-2024-004,97d357e0,2024-09-27,EMP-3883,Helper/Laborer,PRJ-2024-004-SOV-10,8,0,32.0,1.35,Floor 1,10
PRJ-2024-004,dfe877e4,2024-09-27,EMP-1185,Journeyman Sheet Metal,PRJ-2024-004-SOV-10,8,2,72.0,1.42,Floor 1,10
PRJ-2024-004,83a049ac,2024-09-27,EMP-5741,Apprentice 4th Year,PRJ-2024-004-SOV-09,4,0,52.0,1.38,Floor 1,9
